name,nodes,edges,density,limit,has_leafs,int_only
g001626,2732,1347556,0.3612221910680099,27.465,False,False
g001627,625,2331,0.011953846153846153,0.355,False,True
g001629,640,4135,0.020222026604068858,0.476,False,True
g001630,80,1580,0.5,0.028,False,True
g001632,160,2544,0.2,0.070,False,True
g001633,955,446118,0.9793276038065132,6.274,False,False
g001634,34,153,0.2727272727272727,0.004,False,True
g001635,1415,632975,0.6327187489066928,18.354,False,False
g001636,1724,2975,0.002003062160236893,2.112,True,True
g001637,184,186,0.011047754811119031,0.025,True,True
g001638,110,149,0.024854045037531275,0.014,True,True
g001639,197,282,0.014606857971615043,0.035,True,True
g001640,1000,2000,0.004004004004004004,0.728,True,True
g001641,688,105952,0.4483260553129549,2.574,False,False
g001642,2500,309077,0.09894421768707483,22.003,False,True
g001643,286,3630,0.08906882591093117,0.128,False,False
g001644,995,328676,0.664643135193068,8.870,False,False
g001645,200,1605,0.08065326633165829,0.063,False,True
g001646,160,812,0.06383647798742138,0.040,False,True
g001647,1000,25000,0.05005005005005005,2.124,False,False
g001649,160,812,0.06383647798742138,0.040,False,True
g001650,3000,23852,0.005302211848393909,8.251,False,True
g001651,5819,16452342,0.971931483444869,688.487,False,False
g001652,20,30,0.15789473684210525,0.001,False,True
g001653,3564,322803,0.0508409948488534,34.425,False,False
g001654,93,129,0.030154277699859747,0.010,True,True
g001655,80,120,0.0379746835443038,0.009,True,True
g001656,231,4410,0.16600790513833993,0.121,False,False
g001658,648,128186,0.6114927395195299,3.130,False,False
g001659,640,204480,1.0,2.316,False,True
g001660,640,1280,0.006259780907668232,0.350,True,True
g001661,35,315,0.5294117647058824,0.005,False,True
g001662,4052,799552,0.09741930563011632,68.008,False,False
g001663,150,3366,0.3012080536912752,0.080,False,True
g001664,240,349,0.012168758716875871,0.052,True,True
g001665,200,5923,0.2976381909547739,0.146,False,True
g001666,2000,11778,0.0058919459729864935,2.017,False,True
g001667,100,495,0.1,0.016,False,True
g001668,1994,3646,0.0018349076330849046,2.707,False,True
g001669,2200,7997,0.0033060482037289675,3.925,True,True
g001670,160,2544,0.2,0.072,False,True
g001671,728,1456,0.005502063273727648,0.537,False,False
g001672,250,3087,0.09918072289156626,0.120,False,True
g001673,667,1334,0.006006006006006006,0.473,False,False
g001674,543,19767,0.1343295753399523,0.643,False,True
g001675,933,1632,0.003753639788581759,0.645,True,True
g001676,2422,302750,0.10326311441553077,26.123,False,False
g001677,80,632,0.2,0.017,False,True
g001678,3375,6750,0.0011855364552459987,11.230,False,False
g001679,15504,465120,0.0038702186673547057,408.685,False,False
g001680,938,1655,0.0037660455156751688,0.651,True,True
g001681,800,6465,0.020228410513141427,0.684,False,True
g001682,803,236162,0.7334155271845293,5.790,False,True
g001683,100,4950,1.0,0.062,False,False
g001684,5237,2000534,0.14591291061879297,138.465,False,True
g001685,500,12280,0.09843687374749499,0.541,False,True
g001686,3000,6000,0.001333777925975325,4.911,False,True
g001687,800,1600,0.0050062578222778474,0.684,False,False
g001688,3,3,1.0,0.001,False,True
g001689,670,97150,0.4334828101644245,2.687,False,False
g001690,100,495,0.1,0.018,False,True
g001691,133,177,0.020164046479835954,0.017,True,True
g001692,682,36420,0.15683336132391126,1.485,False,True
g001693,2972,729210,0.16516999455934056,33.780,False,True
g001694,169,231,0.016272189349112426,0.027,True,True
g001695,855,91854,0.25159620362381363,3.441,False,False
g001696,160,12720,1.0,0.101,False,True
g001697,700,174518,0.713337420805232,4.000,False,False
g001698,770,188265,0.635890767230169,3.067,False,False
g001699,84,196,0.05622489959839357,0.011,True,True
g001700,189,353,0.019869413486434763,0.039,True,True
g001701,529,105982,0.7588789597296214,2.348,False,True
g001702,500,12522,0.10037675350701403,0.546,False,True
g001703,903,122808,0.30155210643015523,4.150,False,False
g001704,250,3140,0.10088353413654619,0.123,False,True
g001705,5252,3654050,0.2649950402947946,241.027,False,False
g001706,2229,104763,0.0421903052064632,14.639,False,False
g001707,1600,12869,0.01006019387116948,2.489,False,True
g001708,597,2372,0.013332883657661911,0.404,False,False
g001709,119,206,0.029340549779233727,0.015,False,True
g001710,640,40896,0.2,1.459,False,True
g001711,555,657,0.004273587667089472,0.279,True,True
g001712,4,4,0.6666666666666666,0.001,True,True
g001713,977,237702,0.49856116918636845,5.204,False,False
g001714,320,480,0.009404388714733543,0.088,True,True
g001715,1000,3000,0.006006006006006006,0.578,False,True
g001716,500,714,0.005723446893787575,0.188,True,True
g001717,49,111,0.09438775510204081,0.005,True,True
g001718,320,1845,0.03614811912225705,0.133,False,True
g001719,26,130,0.4,0.003,False,True
g001720,648,1296,0.0061823802163833074,0.457,False,False
g001721,3085,1404150,0.29517118730647224,29.952,False,False
g001722,3372,5213,0.0009172155356218503,7.912,True,True
g001723,320,10208,0.2,0.306,False,True
g001724,100,3907,0.7892929292929293,0.067,False,True
g001725,100,4897,0.9892929292929293,0.073,False,True
g001726,1124,344326,0.5455741008926902,10.061,False,False
g001727,269,399,0.011069189369139433,0.062,True,True
g001728,125,6961,0.8981935483870968,0.089,False,True
g001729,625,2340,0.012,0.316,False,True
g001730,286,3630,0.08906882591093117,0.146,False,False
g001731,1000,49500,0.0990990990990991,2.658,False,True
g001732,40,240,0.3076923076923077,0.005,False,True
g001733,640,204480,1.0,3.400,False,True
g001734,100,2475,0.5,0.048,False,True
g001735,190,3249,0.18095238095238095,0.082,False,False
g001736,128,448,0.05511811023622047,0.026,False,True
g001737,952,430370,0.950724138235736,5.682,False,False
g001738,320,480,0.009404388714733543,0.087,True,True
g001739,1000,13500,0.02702702702702703,1.043,False,True
g001740,160,12720,1.0,0.102,False,True
g001741,400,760,0.009523809523809525,0.180,False,True
g001742,160,812,0.06383647798742138,0.040,False,True
g001743,814,7326,0.02214022140221402,0.951,False,False
g001744,720,1440,0.005563282336578581,0.520,False,True
g001745,603,1207,0.006650027823231572,0.267,True,True
g001746,50,100,0.08163265306122448,0.005,True,True
g001747,200,5880,0.29547738693467335,0.145,False,True
g001748,495,5940,0.048582995951417005,0.348,False,False
g001749,6681,487713,0.021856287425149702,104.237,False,True
g001750,574,1165,0.0070841770496986945,0.270,False,True
g001751,640,40896,0.2,1.423,False,True
g001752,1000,5725,0.011461461461461462,1.034,False,True
g001753,70,223,0.09233954451345756,0.009,False,True
g001754,320,51040,1.0,0.444,False,True
g001755,800,1600,0.0050062578222778474,0.324,False,True
g001756,100,4455,0.9,0.075,False,True
g001757,64,192,0.09523809523809523,0.009,False,True
g001758,1151,2274,0.0034359536131152494,0.932,False,True
g001759,11,33,0.6,0.001,False,True
g001760,6,9,0.6,0.001,False,True
g001761,407,363,0.004393556117694049,0.155,True,False
g001762,1530,471176,0.4028229822559065,16.488,False,False
g001763,150,11175,1.0,0.118,False,True
g001764,256,1024,0.03137254901960784,0.090,False,True
g001765,840,1680,0.004767580452920143,0.746,False,False
g001766,2744,8232,0.002187386073641998,3.995,False,True
g001767,10,15,0.3333333333333333,0.001,False,True
g001768,160,240,0.018867924528301886,0.027,True,True
g001770,80,350,0.11075949367088607,0.013,False,True
g001771,320,640,0.012539184952978056,0.098,True,True
g001772,48,52,0.04609929078014184,0.004,True,True
g001773,640,40896,0.2,1.457,False,True
g001774,500,112437,0.9012985971943888,1.714,False,True
g001775,1473,1715,0.00158191652646182,1.300,True,True
g001777,625,2333,0.011964102564102564,0.337,False,True
g001778,1408,2253,0.002274544485365381,1.481,True,False
g001779,1000,49492,0.09908308308308308,2.662,False,True
g001780,250,3078,0.09889156626506024,0.118,False,True
g001781,10,15,0.3333333333333333,0.001,False,True
g001782,1000,13500,0.02702702702702703,0.579,False,True
g001783,100,200,0.04040404040404041,0.014,False,True
g001784,25,150,0.5,0.003,False,True
g001785,4104,8208,0.0009748964172556666,16.204,False,True
g001786,1000,9900,0.01981981981981982,0.887,False,True
g001787,640,1280,0.006259780907668232,0.342,True,True
g001788,320,1845,0.03614811912225705,0.132,False,True
g001789,301,452,0.010011074197120709,0.080,True,True
g001790,2189,810424,0.33841469270901625,31.356,False,False
g001791,993,302865,0.6149193548387096,8.264,False,True
g001792,250,354,0.011373493975903615,0.053,True,True
g001793,640,204480,1.0,2.313,False,True
g001794,300,21633,0.4823411371237458,0.413,False,True
g001795,237,378,0.01351641278695559,0.046,True,True
g001796,3632,3399766,0.5155929059239029,147.832,False,False
g001797,160,240,0.018867924528301886,0.026,True,True
g001798,5102,1314826,0.10104213199908305,160.590,False,True
g001799,1244,1971,0.0025493244484224194,1.088,True,True
g001800,784,78588,0.2560403471733521,1.509,False,False
g001801,2947,2362053,0.5441351175588831,75.216,False,True
g001802,169,280,0.01972386587771203,0.027,False,True
g001803,585,799,0.004677438239082074,0.243,True,True
g001804,3263,5783,0.0010866311671673913,7.456,True,True
g001805,80,120,0.0379746835443038,0.009,True,True
g001806,729,1395,0.005257088590421924,0.364,True,True
g001807,45,270,0.2727272727272727,0.005,False,True
g001808,1709,2963,0.0020301667847447665,2.022,True,True
g001809,1000,5771,0.011553553553553553,1.108,False,True
g001810,320,640,0.012539184952978056,0.096,True,True
g001811,80,350,0.11075949367088607,0.013,False,True
g001812,568,14172,0.08800953871376406,0.742,False,False
g001813,852,115818,0.3194750169643005,3.708,False,False
g001814,246,356,0.011813505890160942,0.052,True,True
g001815,3902,2614340,0.3435016662394258,141.681,False,False
g001816,209,297,0.013663967611336033,0.039,True,True
g001817,1296,2592,0.003088803088803089,1.734,False,False
g001818,100,475,0.09595959595959595,0.018,False,True
g001819,724,113997,0.4355585612434378,2.551,False,False
g001820,10,15,0.3333333333333333,0.001,False,True
g001821,100,2475,0.5,0.048,False,True
g001822,272,7350,0.1994247883655307,0.213,False,True
g001823,80,316,0.1,0.010,False,True
g001824,620,131130,0.6833602584814217,3.019,False,False
g001825,1000,399692,0.8001841841841841,10.416,False,False
g001826,160,320,0.025157232704402517,0.029,True,True
g001827,64,576,0.2857142857142857,0.011,False,True
g001828,160,320,0.025157232704402517,0.029,True,True
g001830,3175,331084,0.06570789237356672,39.505,False,False
g001831,200,370,0.0185929648241206,0.049,False,True
g001832,150,3385,0.3029082774049217,0.080,False,True
g001833,3286,6572,0.0012176560121765602,10.471,False,False
g001834,40,60,0.07692307692307693,0.003,False,True
g001835,100,1600,0.32323232323232326,0.030,False,False
g001836,25,60,0.2,0.002,False,True
g001837,1365,1456,0.0015640273704789834,0.964,True,True
g001838,106,138,0.024797843665768194,0.012,True,True
g001839,402,695,0.008622721802459026,0.131,True,True
g001840,320,1845,0.03614811912225705,0.130,False,True
g001841,6821,7856047,0.33775488926942454,389.260,False,True
g001842,98,137,0.028823900694298337,0.011,True,True
g001843,5405,8590689,0.5882297075315438,426.013,False,False
g001844,2984,4484,0.0010074964566861905,6.074,True,True
g001845,40,60,0.07692307692307693,0.004,False,True
g001846,5096,8105,0.0006243231043455353,18.232,True,True
g001847,815,44825,0.13513513513513514,2.254,False,False
g001848,1000,42487,0.08505905905905906,2.502,False,False
g001849,237,444,0.015876421368804978,0.047,True,True
g001850,1390,443025,0.45892443712416675,8.108,False,False
g001851,4747,394001,0.03497682258744206,77.965,False,False
g001852,250,3145,0.1010441767068273,0.120,False,True
g001853,6516,6602342,0.31105165536206525,129.257,False,True
g001854,136,1920,0.20915032679738563,0.047,False,True
g001855,80,160,0.05063291139240506,0.009,True,True
g001856,640,1280,0.006259780907668232,0.347,True,True
g001857,662,951,0.00434661389179628,0.319,True,True
g001858,3000,6000,0.001333777925975325,4.894,False,True
g001859,250,3099,0.09956626506024097,0.120,False,True
g001860,77,231,0.07894736842105263,0.006,False,True
g001861,100,4455,0.9,0.075,False,True
g001862,500,2500,0.02004008016032064,0.258,True,True
g001863,160,812,0.06383647798742138,0.040,False,True
g001864,556,26946,0.17464514874586817,0.864,False,True
g001865,4096,24576,0.0029304029304029304,16.771,False,True
g001866,2809,2631,0.0006671169896516995,7.025,True,False
g001867,1963,820534,0.4260958205912334,31.624,False,False
g001868,34,52,0.09269162210338681,0.003,False,True
g001869,6158,12049618,0.6356154374098604,578.096,False,False
g001870,132,230,0.026601896830904463,0.017,True,True
g001871,100,495,0.1,0.018,False,True
g001872,18,48,0.3137254901960784,0.001,False,True
g001873,399,1175,0.014798302288384278,0.151,True,True
g001874,160,240,0.018867924528301886,0.026,True,True
g001875,130,8385,1.0,0.113,False,False
g001876,118,149,0.021584818194987688,0.015,True,True
g001877,14,21,0.23076923076923078,0.001,False,True
g001878,246,468,0.015530114484818317,0.053,True,True
g001879,713,11242,0.04428983406086011,0.943,False,False
g001881,528,1017,0.007309815421769881,0.201,True,True
g001882,160,320,0.025157232704402517,0.029,True,True
g001883,6831,13662,0.0005856515373352855,24.803,False,False
g001884,320,640,0.012539184952978056,0.094,True,True
g001885,5056,5239486,0.41000622894990546,259.954,False,False
g001886,4000,32087,0.004011877969492373,14.606,False,True
g001887,3989,6091,0.0007657718706382371,11.614,True,False
g001888,1357,1871,0.0020335939724752893,1.413,True,False
g001889,580,144310,0.8594485140849264,3.037,False,False
g001890,527,35631,0.2570760672722419,1.286,False,False
g001891,640,1280,0.006259780907668232,0.348,True,True
g001892,2500,5000,0.001600640256102441,4.348,True,True
g001893,3300,18073,0.0033201980398100436,11.860,True,True
g001894,600,4845,0.02696160267111853,0.403,False,True
g001895,5349,10086,0.0007051556061548632,19.065,False,True
g001896,9070,16595,0.00040349723539352775,55.405,True,True
g001897,4612,5808,0.0005462257661691009,16.622,True,False
g001899,703,1616,0.006549059180638128,0.406,True,True
g001900,320,51040,1.0,0.710,False,True
g001901,705,1373,0.005532720825274017,0.393,True,True
g001902,160,812,0.06383647798742138,0.039,False,True
g001903,2167,2184,0.0009306047524757538,3.170,True,True
g001904,250,3029,0.09731726907630522,0.118,False,True
g001905,250,3059,0.09828112449799196,0.121,False,True
g001906,30,174,0.4,0.004,False,True
g001907,167,231,0.016665464252218456,0.029,True,True
g001908,79,115,0.03732554365465758,0.008,True,True
g001909,2538,5076,0.0015766653527788726,6.455,False,False
g001910,321,540,0.010514018691588784,0.085,False,True
g001911,3000,6000,0.001333777925975325,4.917,False,True
g001912,1689,27024,0.018957345971563982,3.431,False,True
g001913,3865,5635669,0.7547252108560394,83.208,False,False
g001914,320,640,0.012539184952978056,0.095,True,True
g001915,3080,6160,0.0012991230919129587,8.672,False,False
g001916,967,26738,0.057247340283175005,1.816,False,False
g001917,21,70,0.3333333333333333,0.002,False,True
g001918,777,1239,0.004109779882975759,0.443,True,True
g001919,162,238,0.01825013419216318,0.025,True,True
g001920,313,532,0.010895387892193005,0.080,False,True
g001921,1000,2994,0.005993993993993994,0.748,False,False
g001923,3133,1699099,0.3463111955743233,80.161,False,True
g001924,6039,2315899,0.1270256636489077,63.764,False,True
g001925,193,369,0.01991580310880829,0.036,False,True
g001926,696,45588,0.1884892086330935,1.733,False,False
g001927,2744,8232,0.002187386073641998,4.019,False,True
g001928,3000,6000,0.001333777925975325,8.901,False,False
g001929,100,2475,0.5,0.043,False,True
g001930,150,3296,0.2949440715883669,0.078,False,True
g001931,120,2123,0.2973389355742297,0.050,False,True
g001932,1000,1250,0.0025025025025025025,0.682,True,True
g001933,559,13969,0.0895672636107745,0.512,False,True
g001934,80,316,0.1,0.010,False,True
g001935,648,1296,0.0061823802163833074,0.456,False,False
g001936,3514,4332,0.0007018406792495748,7.400,True,True
g001937,2482,1430682,0.46466992819887226,41.156,False,False
g001938,640,4135,0.020222026604068858,0.483,False,True
g001939,128,448,0.05511811023622047,0.026,False,True
g001940,20,30,0.15789473684210525,0.001,False,True
g001941,80,160,0.05063291139240506,0.010,True,True
g001943,735,1256,0.004656249420749226,0.402,True,True
g001944,80,160,0.05063291139240506,0.009,True,True
g001945,3548,134824,0.021426557654355794,33.278,False,False
g001947,216,288,0.012403100775193798,0.039,True,True
g001948,5,10,1.0,0.001,False,False
g001949,150,8788,0.7863982102908278,0.163,False,True
g001950,40,625,0.8012820512820513,0.011,False,True
g001951,100,495,0.1,0.016,False,True
g001952,3086,2202636,0.46272358778233064,39.730,False,False
g001953,640,1280,0.006259780907668232,0.338,True,True
g001954,625,2336,0.011979487179487179,0.344,False,True
g001955,572,662,0.004053739605403353,0.222,True,True
g001956,8,7,0.25,0.001,True,True
g001957,320,480,0.009404388714733543,0.092,True,True
g001958,160,2544,0.2,0.072,False,True
g001959,400,3292,0.0412531328320802,0.199,False,True
g001960,947,149739,0.33429032596538305,5.266,False,False
g001961,582,13968,0.08261617900172118,0.622,False,True
g001962,248,342,0.011166253101736972,0.051,True,True
g001963,1935,83205,0.04446742502585315,8.499,False,True
g001964,91,237,0.05787545787545788,0.014,False,True
g001965,747,1151,0.004130911492260373,0.323,True,True
g001966,1432,1431,0.0013966480446927375,1.133,True,True
g001967,18,48,0.3137254901960784,0.001,False,True
g001968,233,431,0.015946425928666567,0.050,True,True
g001969,1296,1879,0.0022391439058105727,1.138,True,True
g001970,60,885,0.5,0.016,False,True
g001971,971,185920,0.39478908978946137,5.285,False,False
g001972,925,217334,0.5085620685620685,4.947,False,True
g001974,2894,3544349,0.8466804151096551,130.205,False,False
g001975,927,83082,0.19357364032236643,3.176,False,True
g001976,8,16,0.5714285714285714,0.001,False,True
g001977,868,1736,0.00461361014994233,0.792,False,False
g001978,908,151636,0.36824696802646084,3.322,False,True
g001979,11,20,0.36363636363636365,0.001,False,True
g001980,200,15745,0.7912060301507537,0.296,False,True
g001981,640,4135,0.020222026604068858,0.476,False,True
g001982,640,4135,0.020222026604068858,0.477,False,True
g001983,2715,347956,0.09444405992527662,19.076,False,False
g001984,250,3019,0.09699598393574298,0.118,False,True
g001985,945,210735,0.4724576271186441,5.957,False,False
g001986,80,1580,0.5,0.028,False,True
g001987,1000,220003,0.4404464464464464,3.092,False,True
g001988,2414,4386,0.001505927400290679,3.965,True,True
g001989,1000,249826,0.5001521521521521,5.824,False,True
g001990,216,648,0.027906976744186046,0.060,False,True
g001991,4613,2541763,0.23894189071986124,199.386,False,False
g001992,640,204480,1.0,2.295,False,True
g001993,100,4455,0.9,0.078,False,True
g001994,640,204480,1.0,2.292,False,True
g001996,125,375,0.04838709677419355,0.016,False,True
g001997,2379,943206,0.33344964401507304,42.421,False,False
g001998,320,1845,0.03614811912225705,0.134,False,True
g002000,2311,1065371,0.3991341991341991,44.522,False,False
g002001,644,1288,0.006220839813374806,0.255,False,True
g002002,100,495,0.1,0.018,False,True
g002004,147,197,0.018358028142763955,0.021,True,True
g002005,732,1084,0.004051639718029796,0.411,True,True
g002006,3902,6767328,0.8891683728928604,249.548,False,False
g002007,128,448,0.05511811023622047,0.026,False,True
g002008,5751,11502,0.0006956521739130435,30.750,False,True
g002009,150,3315,0.2966442953020134,0.081,False,True
g002011,640,960,0.004694835680751174,0.333,True,True
g002012,3347,1722120,0.3075471856482266,35.796,False,False
g002013,552,1104,0.007259528130671506,0.336,False,False
g002014,640,204480,1.0,3.397,False,True
g002015,764,109252,0.3748361730013106,3.333,False,True
g002016,5486,7241520,0.4813126709206928,451.493,False,False
g002017,3287,90226,0.016706844740184364,18.363,False,True
g002018,2000,19990,0.01,3.650,False,True
g002019,902,1951,0.004801267869403545,0.623,True,False
g002020,320,640,0.012539184952978056,0.097,True,True
g002021,4096,24576,0.0029304029304029304,16.780,False,True
g002022,540,77490,0.5324675324675324,1.910,False,False
g002023,11,20,0.36363636363636365,0.001,False,True
g002024,2500,62500,0.020008003201280513,9.868,False,True
g002025,100,4903,0.9905050505050506,0.073,False,True
g002026,2772,5544,0.001443522194153735,7.176,False,False
g002028,165,274,0.02025129342202513,0.025,False,True
g002029,2248,1508408,0.5972407654650645,54.300,False,False
g002030,967,215140,0.46062505754066385,5.479,False,True
g002031,34,153,0.2727272727272727,0.004,False,True
g002032,5237,2189165,0.15967108630735088,181.995,False,False
g002033,256,1024,0.03137254901960784,0.078,False,True
g002034,2528,1119904,0.3506133755441235,49.936,False,False
g002035,991,466321,0.9506181899723777,11.039,False,False
g002036,500,58862,0.47183967935871746,1.228,False,True
g002037,35,40,0.06722689075630252,0.003,True,True
g002038,125,375,0.04838709677419355,0.016,False,True
g002039,2000,19990,0.01,3.606,False,True
g002040,668,1306,0.005862338291931879,0.329,False,True
g002041,343,559,0.009530629294324246,0.101,False,True
g002042,2394,285466,0.09965923305268325,8.264,False,False
g002043,1890,3613,0.0020239705787614736,2.529,True,True
g002044,1321,2319,0.0026598307067648478,1.300,True,False
g002045,856,122408,0.3345029239766082,3.831,False,False
g002046,80,3128,0.9898734177215189,0.050,False,True
g002048,1555,404190,0.3345292927286496,14.647,False,False
g002049,53,64,0.04644412191582003,0.005,True,True
g002050,2413,3412,0.0011724771638423437,3.388,True,True
g002051,46,48,0.0463768115942029,0.003,True,True
g002052,221,285,0.011723570547099958,0.039,True,True
g002053,657,947,0.004394513123213424,0.317,True,True
g002054,100,495,0.1,0.016,False,True
g002055,5191,4438305,0.32947976878612717,258.188,False,False
g002056,1000,100000,0.2002002002002002,4.747,False,False
g002057,4230,7024956,0.7854084177303288,205.463,False,True
g002058,229,312,0.011951275568834751,0.043,True,True
g002059,2500,5000,0.001600640256102441,4.366,True,True
g002060,80,632,0.2,0.018,False,True
g002061,2521,4858,0.001529375468288598,4.822,True,True
g002062,100,4950,1.0,0.056,False,True
g002063,6,9,0.6,0.001,False,True
g002064,783,105274,0.34386074936388017,3.256,False,True
g002065,640,40896,0.2,1.427,False,True
g002066,1000,245830,0.49215215215215213,5.766,False,True
g002067,640,40896,0.2,1.463,False,True
g002068,640,204480,1.0,3.414,False,True
g002069,177,354,0.022727272727272728,0.036,True,True
g002070,160,12720,1.0,0.156,False,True
g002071,640,960,0.004694835680751174,0.332,True,True
g002072,3717,6354534,0.9201220471038574,229.524,False,False
g002073,168,247,0.017607641859138864,0.026,True,True
g002074,100,4901,0.9901010101010101,0.080,False,True
g002075,435,818,0.008665713226336141,0.157,True,True
g002076,637,17383,0.0858140062991815,0.689,False,True
g002077,541,2790,0.019100431300061615,0.319,False,False
g002078,250,15668,0.5033895582329317,0.295,False,True
g002079,40,240,0.3076923076923077,0.005,False,True
g002080,1000,5766,0.011543543543543543,1.123,False,True
g002081,391,666,0.00873499901632894,0.123,True,True
g002082,128,448,0.05511811023622047,0.026,False,True
g002083,2500,309996,0.09923841536614646,22.031,False,True
g002084,828,1472,0.004299341663307806,0.503,False,True
g002085,550,530,0.003510514985924822,0.266,True,False
g002086,912,66576,0.1602634467618002,2.918,False,False
g002087,800,19176,0.06,0.998,False,True
g002088,3000,4475917,0.9949798821829499,168.276,False,True
g002089,242,252,0.008641678954768355,0.050,True,True
g002090,3997,10277,0.0012868760679618824,11.898,False,True
g002091,800,2370,0.0074155193992490615,0.536,False,False
g002092,200,15763,0.7921105527638191,0.301,False,True
g002093,389,562,0.007447062253200116,0.120,True,True
g002094,3300,18073,0.0033201980398100436,14.272,True,True
g002095,8,19,0.6785714285714286,0.001,False,True
g002096,320,480,0.009404388714733543,0.090,True,True
g002097,22,64,0.27705627705627706,0.002,False,True
g002098,80,350,0.11075949367088607,0.013,False,True
g002099,2000,19990,0.01,3.623,False,True
g002100,30,45,0.10344827586206896,0.002,False,True
g002101,100,510,0.10303030303030303,0.018,False,True
g002102,1000,2000,0.004004004004004004,0.735,True,True
g002103,320,51040,1.0,0.590,False,True
g002104,640,4135,0.020222026604068858,0.486,False,True
g002105,1447,517902,0.49504053313910307,12.229,False,False
g002106,5172,3678087,0.2750546170168183,235.888,False,False
g002107,80,1580,0.5,0.027,False,True
g002108,5772,5457993,0.32770689060760105,341.497,False,False
g002110,100,2475,0.5,0.049,False,True
g002111,160,2544,0.2,0.072,False,True
g002112,80,632,0.2,0.018,False,True
g002113,672,69270,0.30724398552267407,1.710,False,True
g002114,503,37170,0.2944088457303985,0.680,False,False
g002115,1000,5730,0.011471471471471472,1.047,False,True
g002116,2500,308826,0.09886386554621848,22.005,False,True
g002117,99,407,0.08390022675736962,0.017,False,True
g002118,27,351,1.0,0.005,False,False
g002119,880,375678,0.97134657151722,4.927,False,False
g002120,718,22225,0.08634320501315058,1.065,False,False
g002121,189,233,0.01311493864685354,0.030,True,True
g002122,640,960,0.004694835680751174,0.332,True,True
g002123,524,114194,0.8333746880154131,2.459,False,False
g002124,4176,4186688,0.4802679698075114,78.709,False,True
g002125,640,4135,0.020222026604068858,0.482,False,True
g002126,640,960,0.004694835680751174,0.321,True,True
g002127,879,263660,0.6832676395054433,5.393,False,True
g002128,36,252,0.4,0.004,False,True
g002129,12,24,0.36363636363636365,0.001,False,True
g002130,1261,388388,0.4888888888888889,11.482,False,False
g002131,838,1159,0.0033047906633248076,0.529,True,True
g002132,138,257,0.027187136358827885,0.018,True,True
g002133,640,40896,0.2,1.451,False,True
g002134,320,480,0.009404388714733543,0.087,True,True
g002135,58,71,0.04295220810647308,0.005,True,True
g002136,216,648,0.027906976744186046,0.059,False,True
g002137,2898,345987,0.08242195288765204,31.508,False,False
g002138,160,12720,1.0,0.158,False,True
g002139,640,4135,0.020222026604068858,0.472,False,True
g002140,816,1460,0.004390713340550944,0.495,False,True
g002141,40,240,0.3076923076923077,0.005,False,True
g002142,245,454,0.015189026430244229,0.053,True,True
g002143,400,3231,0.040488721804511275,0.198,False,True
g002144,100,2475,0.5,0.050,False,True
g002145,737,42746,0.15760869565217392,1.720,False,False
g002146,250,3063,0.09840963855421686,0.118,False,True
g002147,4428,8856,0.0009035464196973119,17.144,False,False
g002148,320,1845,0.03614811912225705,0.134,False,True
g002149,5350,1560770,0.10907934577692048,144.714,False,False
g002150,35960,1824970,0.002822659139575628,2446.667,False,False
g002151,2985,8304,0.0018645506352136015,6.221,True,False
g002153,1986,3176,0.0016112789526686808,2.730,True,True
g002154,35,315,0.5294117647058824,0.005,False,True
g002155,385,19095,0.2583198051948052,0.528,True,True
g002156,4234,3914766,0.4368543668128849,193.559,False,False
g002157,637,11589,0.05721098308699387,1.029,False,True
g002158,160,12720,1.0,0.156,False,True
g002159,243,497,0.016903037105057306,0.054,False,True
g002160,640,40896,0.2,1.448,False,True
g002161,5395,6211060,0.42686773447860066,312.738,False,False
g002162,500,62624,0.5019959919839679,1.283,False,True
g002163,512,2304,0.01761252446183953,0.325,False,True
g002164,6123,16533101,0.8821180927648777,720.165,False,False
g002165,200,7917,0.3978391959798995,0.180,False,True
g002166,594,1188,0.006745362563237774,0.378,False,False
g002167,33,36,0.06818181818181818,0.002,True,True
g002168,1000,89010,0.1781981981981982,3.697,False,False
g002169,729,4368,0.01646090534979424,0.640,False,True
g002170,80,3128,0.9898734177215189,0.050,False,True
g002171,5138,4881100,0.36986568035818573,234.554,False,False
g002172,40,772,0.9897435897435898,0.010,False,True
g002173,5970,10389275,0.583095013796856,530.715,False,False
g002174,215,290,0.012605955227124538,0.040,True,True
g002175,80,160,0.05063291139240506,0.010,True,True
g002176,100,495,0.1,0.016,True,True
g002177,868,183241,0.48698302850551983,3.329,False,False
g002178,625,2338,0.01198974358974359,0.316,False,True
g002179,500,12407,0.09945490981963928,0.542,False,True
g002180,177,354,0.022727272727272728,0.036,True,True
g002181,500,625,0.00501002004008016,0.183,True,True
g002182,398,1200,0.015189296608989532,0.150,True,True
g002183,3523,4345,0.000700354271266471,7.427,True,False
g002184,80,632,0.2,0.017,False,True
g002185,100,495,0.1,0.018,False,True
g002186,5,6,0.6,0.001,False,True
g002187,80,632,0.2,0.017,False,True
g002188,145,283,0.02710727969348659,0.023,False,True
g002189,9,36,1.0,0.001,False,True
g002190,615,1232,0.006525250920261645,0.312,False,True
g002191,100,2475,0.5,0.048,False,True
g002192,2744,8232,0.002187386073641998,4.013,False,True
g002193,640,4135,0.020222026604068858,0.488,False,True
g002194,100,2475,0.5,0.044,False,True
g002195,588,80434,0.46607331177786276,2.105,False,False
g002196,912,100146,0.2410740077416373,3.641,False,False
